duration,indexlh,indexl,indexh,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
114.39990234375,160,13,10,0.655786516177982,21.279756702508323,20.341157767277576,21.21936082861351,17745.895657,1,2,"[60.0, 180.0, 73.9, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",1.8044668583959136,0.825784648749496,0.6868497308837744,1.5197058277290314,1.979917517950238e-23,3.2815199339491018e-24,3.380850415617355e-24,2.4278200906017648e-23,0.43056416843304723,0.27692922721369395,0.1943226161107331,0.3150945407029445,5.0294677133939745,0.06866704372906884,0.061084116487506,5.044483363136375,138.96403867988403,12.249005890481953,45.14881200955362,138.95079898054453,207.6125708239402,16.888055814190153,10.887588639585374,198.39504174693153,3.532965052408681,0.36396805796627074,0.3369063527635219,3.6710554369729937,114.39990234375,1.0,0.006900000000000001
114.39990234375,84,3,10,0.2716363499735697,20.610166723751934,22.101617644313677,23.733469580958708,20618.615566,1,2,"[60.0, 180.0, 73.9, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",1.511656973584513,0.8577019523677349,0.6075066677749688,1.5724430326779393,1.8996740724336444e-23,3.413502558318062e-24,3.74548837079482e-24,2.1465345530465483e-23,0.32832655483940465,0.24504011261325886,0.18504263259885878,0.25402784120004007,5.04631466105037,0.030499235899266175,0.029467668541140135,5.051518617260362,137.32236206180966,11.384065105372201,46.55655056200304,137.76327619737538,228.86573598541145,16.754746349247654,17.518605666622705,219.55311795311403,-0.5851515120047985,0.6254517718897604,0.39196258819079666,-0.4945886795714458,114.39990234375,1.0,0.006900000000000001
114.39990234375,90,9,10,3.282824348284893,27.015544879184443,20.895715626714274,22.119296099664286,21159.778309,1,2,"[60.0, 120.0, 180.0, 73.9, 122.2, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",1.958264971267746,0.6032306446066431,0.46581592925485427,1.7199452536802446,2.0323674227027417e-23,3.148386346329865e-24,3.0861364629967697e-24,2.2583510812600193e-23,0.46395467144946545,0.14855230474705206,0.11565968368974011,0.43129005801320686,5.020554803860532,0.016074003098685452,0.022058057322849045,5.025322379906679,139.6790293222709,3.700841268415701,4.222085448916374,137.90529433333955,202.18235034083892,66.65182492706941,3.7984723550956403,199.55175507998013,-0.014812748076571847,0.27763629951962665,0.29124827196060243,-0.0771321751686933,114.39990234375,1.0,0.006900000000000001
114.39990234375,135,12,10,-1.2732826701406177,19.042421724692694,18.776474203645737,22.584730057127928,21347.291544,1,2,"[60.0, 180.0, 73.9, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",1.1415216821360283,0.8066957370682504,0.6639444437741027,1.0801260966491046,2.020599579781506e-23,4.931449078585926e-24,4.884023716216228e-24,2.2733501076635445e-23,0.8628194689711554,0.07496406192016913,0.3429371201135293,0.9188946986677072,6.27413975081185,0.03214262610950769,1.0758046699149544,6.27386350285538,87.47700404017628,25.021718817777483,21.812235521159735,82.7914143836584,205.56088252324983,32.6924035767141,18.007536758087895,219.0709631959923,2.5972389699012126,0.47048682533833164,0.6475115284599611,2.7038758674832923,114.39990234375,1.0,0.006900000000000001
114.39990234375,33,6,4,-0.17674016489954755,20.690576950841876,22.955985153260485,18.559420638977134,22388.573325,2,2,"[60.0, 120.0, 180.0, 73.9, 196.1, 244.4, 122.2]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",1.6550608765106238,0.8358081616505291,0.8236085869296453,0.8523036446242391,1.9869847676299723e-23,5.352440230009186e-24,3.58454766245826e-24,3.3813756904577884e-23,0.6035023917794184,0.3243870150594269,0.5379321493739476,0.7486940803566189,5.866123164239382,0.03476965307571067,1.4463332426827042,4.4157288526356755,76.03303617134688,25.413212876237083,18.368927076917437,60.72114904548688,193.4691164600772,10.701450361983092,45.110311310925596,119.31255449265669,4.0339853610017045,0.33769336227897906,0.414338345909647,4.499683174415136,114.39990234375,1.0,0.006900000000000001
114.39990234375,112,11,10,-0.7769906206648284,19.677218184825946,19.588533424939648,20.87403068801345,22730.062436,1,2,"[60.0, 120.0, 180.0, 73.9, 122.2, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",1.4725906389264032,0.9037516140008282,0.7000618627609995,2.5330346276728966,1.9294994319409756e-23,3.987527541978098e-24,4.379511767444767e-24,1.969265934373334e-23,0.5320032676651592,0.33842645698219653,0.338484215369631,0.09116352021835657,5.088364419260955,1.2187527672156602,0.08278127529152535,5.075822457487373,134.3908169339522,13.368185753246024,50.59829975552836,147.65151851456426,207.62784356824298,30.176140371632897,11.28937914726771,198.4381112858597,2.3105839428679356,2.0107511554680504,3.5698698511645794,-1.5573548288366459,114.39990234375,1.0,0.006900000000000001
114.39990234375,126,5,12,-0.17860467325459095,22.77463431904952,18.392677026546185,21.681041508606114,24352.460812,1,2,"[60.0, 180.0, 73.9, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 256.0, 64.0]",0.9309013299542791,0.5493480674491144,0.36615350714887507,0.7373422858795491,2.2110390001058566e-23,5.010389734059688e-24,4.7744080980980776e-24,2.826999935492923e-23,0.36649981906368834,0.19040296769531506,0.1253576594774088,0.2574746323109881,5.3471530816926744,0.03054495004044977,1.0553930307512918,5.375749004889826,119.56944212174857,4.882995434896898,47.21678136844781,119.97754214041561,208.96028548028008,37.96175889386831,22.320528769120045,213.43712942145257,0.24638447873460123,3.50352029649712,0.537214888442149,-0.1290030308294603,114.39990234375,1.0,0.006900000000000001
114.39990234375,65,1,9,-0.013042913112908349,23.412096528282103,19.863322306587808,20.80153315926462,24687.089346,1,2,"[60.0, 120.0, 180.0, 73.9, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",0.5098499572629812,1.1033313055480298,0.1827952978904936,0.3717833882258847,2.3684719501644622e-23,4.593309924971029e-24,8.166807772449909e-24,2.8032104417542074e-23,0.8261954375811683,0.03524581499621593,0.4051295958748769,0.8608969462438556,3.9790797841485768,0.04436773040006692,0.003658091041288891,3.975679472331419,74.82105705348866,36.372439754698334,19.987095106415445,51.99805536708815,209.22449556618508,21.037039823806424,8.832883984455123,211.61599642580555,1.7699981014565571,0.37537849440820015,0.7378375322338273,2.0167451971373374,114.39990234375,1.0,0.006900000000000001
114.39990234375,130,9,12,-0.42385311312844653,22.342158201792106,23.493327453510645,23.440379865844534,25474.057862,1,2,"[60.0, 120.0, 180.0, 73.9, 122.2, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 256.0, 64.0]",1.3421835494213727,0.8511525975874936,0.6112493804542125,1.3666225250920028,2.037717581826979e-23,5.1819136612847414e-24,5.081761911625791e-24,2.6233843909600832e-23,0.2679101704426415,0.31106711622562316,0.1308788959301731,0.17160549904391517,4.872929733328124,0.33069544320824296,0.579881168388515,4.31258565793114,112.33663869168755,43.31027544745946,56.7258947495941,60.64076291552739,216.02988241266195,25.48015880671079,74.65754365425053,138.944294728413,-0.018991343067958022,1.3106729643049106,1.0897946747302183,0.8265861631674158,114.39990234375,1.0,0.006900000000000001
114.39990234375,17,1,5,-1.595629710035733,18.610308620211672,23.144111268844064,26.325548613306545,26044.400263,1,2,"[60.0, 120.0, 180.0, 73.9, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 256.0, 64.0]",1.527059480660461,0.9192395009712155,1.227226587592132,1.6422514817060425,1.549736905307496e-23,4.239696943805613e-24,3.96388346137916e-24,1.571480760533131e-23,0.4988738327987403,0.22068434807550052,0.2119846063299612,0.41792473175666217,4.009759637951084,1.361950004405128,0.04343608405588828,4.016402646848261,106.0341950597542,15.639542540299018,46.537599205536345,116.82144231524197,232.08792690782855,32.95806523588743,44.61285715681453,262.7372263614086,0.1711288868361034,1.431940488534231,0.6611389546524844,-0.24141769270907165,114.39990234375,1.0,0.006900000000000001
