duration,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
144.89990234375,-4.138943610339046,18.85657018449478,1.6725507162526214,10.319410574899099,27722.910757,1,1,"[60.0, 180.0]","[60.0, 120.0, 180.0]",0.029301047937045115,0.19962975473135558,0.01904137960725178,0.1405590680401795,4.885714269054671e-24,8.139049725030039e-24,3.514142114473416e-24,1.3233167224401191e-23,0.49938658736254005,0.3359830306067674,0.3301619953092758,0.43073343680178433,3.3313555071391523,1.4133526138613783,1.345483500425672,1.6444006169943803,91.5970954204625,36.321246757085575,26.987513404584234,123.49773885862551,171.44671915453702,30.651311951807116,38.247690429471504,160.59244879278853,1.5714609319731787,1.9666068581967036,2.0468755638324025,1.200326525895841,144.89990234375,1.0,-0.004
