duration,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
72.39990234375,-3.12108722180664,23.26751414471358,3.6036649738540647,9.906510776073542,25794.258659,1,1,"[60.0, 180.0]","[60.0, 120.0, 180.0]",0.09190015828508125,0.4256104241038734,0.06649203576202098,0.06839347128252014,6.153713487472382e-24,7.445019771423174e-24,4.3460987148969946e-24,1.7496934053158445e-23,0.49323277264591103,0.35377980577005597,0.3287681747461676,0.49072045534431985,3.269936986076906,1.174007550137211,1.6249515329921516,1.6431734791579076,100.6938840021111,24.809832843219965,31.161646388154836,123.33738930064449,163.24138898178774,35.00362352264264,28.0302816275682,159.55387431320773,1.4360405856037435,1.816142975473527,1.4504344008854693,1.0523924987968716,72.39990234375,1.0,-0.004
