duration,indexlh,indexl,indexh,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
72.39990234375,45,7,5,-3.3608696535055858,21.052279709885344,2.738190325728331,9.567035184979558,8:11:30.988329,0.05357347989605403,0.3126833030042507,0.034683985105593076,0.014067997227768365,5.476463677572061e-24,1.1149249306433991e-23,3.808006646898321e-24,4.5240671876740287e-23,0.49325647142992746,0.35726109531818284,0.30767844358447216,0.314170552928416,3.5062415016929545,1.1606345407768388,1.3430176402627474,3.3769473327511097,93.15790665059873,43.33748446429635,30.30084755931169,132.76817573541723,177.0246750616296,25.322602838985603,46.07839593704571,184.55809113798657,1.3675913073560444,1.9582830085365266,1.6504183583898802,0.6383567807925865,72.39990234375,1.0,-0.004
72.39990234375,20,4,5,-2.9183342937370274,22.008179783009368,5.0800081936998325,8.342933217629122,9:03:45.161973,0.030305908849834924,0.12414735910361013,0.013017582798373426,0.020305420872827225,1.4795382343878505e-23,1.743764181154393e-23,1.2310446733691203e-23,4.0390290080726605e-23,0.49926015100254806,0.39243227462060337,0.2917658565019706,0.5371852185664346,3.9479284025340164,1.3188478340626522,1.3403534475238215,3.074955181219657,118.62779282897732,28.699090368378435,41.36665547055787,168.33205111014564,190.75295911063327,17.649157764307745,29.833349938543023,199.68329533872173,1.4063919570154964,1.322355798320237,1.1650783890770453,1.0556167733225115,72.39990234375,1.0,-0.004
72.39990234375,58,8,7,-3.4996624888298595,20.334114685044625,2.800114429823222,8.124283374718805,6:51:12.865250,0.0499525972656262,0.20901094044093618,0.030951043899091042,0.013936359248862716,6.1651785320408925e-24,1.10349174652648e-23,4.363290169464209e-24,4.3036501676194847e-23,0.4261711121641615,0.3657398238001326,0.2417758459975295,0.3094072994402036,3.5975947168468387,1.0689231529152705,1.4789107973492355,4.559800827417769,93.58556644468328,34.31132485431189,29.23045193227769,101.38114841190672,170.6038512543488,30.77381495228292,35.93442212251628,162.895688350252,1.7026840236887084,2.0671909338428507,2.2449110492568902,3.5956870988467866,72.39990234375,1.0,-0.004
72.39990234375,6,2,3,-3.5544281630692254,16.244196373069354,2.1049793642117036,8.141435065771306,7:28:02.485294,0.058562145537711996,0.4349002765677458,0.03877840660581365,0.02635640934845347,4.2470546075617376e-24,6.929210822897426e-24,2.9210691097699123e-24,3.115554788860381e-23,0.48667117968408263,0.3429951208774977,0.310685621908482,0.23038267871551266,3.5420351077871537,1.2976420703866154,1.451092318691527,4.969014990572214,92.38090392450354,37.71006098805668,27.96146521038402,158.4489045610032,171.5352734463716,31.33075348182126,36.9235968654321,212.2591315648761,1.5490274903047598,2.192135513213665,2.1444624319448535,4.503690933515408,72.39990234375,1.0,-0.004
72.39990234375,47,7,3,-3.135128505059676,23.23231586764923,3.891674177293563,8.16491346637342,6:57:53.165066,0.059047138639242984,0.1825494458813099,0.037287491453603494,0.021047799182786077,8.016079195461756e-24,1.2407263710737306e-23,5.835812096747657e-24,3.652608239580476e-23,0.5349569820763195,0.2252292429415701,0.37894283461910305,0.7367970045293718,3.938141499385118,0.7032491165766972,1.6289262233005957,4.531243999567279,94.90018514098914,37.31598691348647,29.064740503310432,132.56792606836513,173.3209713118649,25.73559735268873,38.0289281231079,180.04876443378237,0.7601556177541393,2.0620467565755654,1.4322775843648938,-0.22730664881842477,72.39990234375,1.0,-0.004
72.39990234375,23,5,3,-3.4044258823116693,20.146096014735992,2.9955300628346584,9.070150072461281,9:06:01.945333,0.04575445640034675,0.1847239333299987,0.02468679189450139,0.03336150502962022,6.806405330940536e-24,1.2140832821110757e-23,5.126989813416379e-24,3.019205633064688e-23,0.4413169577436643,0.37182533116108196,0.27704447335489485,0.8105828562351742,3.190511194635205,1.4973468221323727,0.9778892211134131,3.009225456795322,92.47415788076333,30.379322983912942,27.798523003409855,114.37566726225526,161.15758169800992,38.345658866321514,29.97664656084433,154.93539237243937,1.362559512899412,1.9965462630902073,1.6889986443402103,-0.056699068314664425,72.39990234375,1.0,-0.004
72.39990234375,35,6,2,-1.1036089827003135,26.246037536624947,7.889515715022881,9.037788147092929,8:52:22.261811,0.019765340596814746,0.009010779353633851,0.0042782888315378124,0.014381774218631713,3.698617259196132e-23,9.151012650464099e-24,9.96827483665357e-24,5.142066096371053e-23,0.34385908347312055,0.008047524901325542,0.007274836998411693,0.34290327819661526,4.462655030161035,0.0007916370624645452,0.0009030509049008373,4.462777897977137,162.22834514774792,2.319429387384986,15.756399840124885,164.94589142536284,209.66899259514844,2.996467646979454,5.200086314041727,210.875741136144,3.1446326795708774,0.3521350086992623,0.45604247492965877,3.370144054721953,72.39990234375,1.0,-0.004
72.39990234375,8,3,2,-3.399945196900465,19.28207162734593,3.3062327601648365,7.797407911124509,9:40:20.834508,0.04073277904078721,0.11951910715002967,0.02113556035292105,0.031179590186391857,7.793375775210497e-24,1.2553186399481304e-23,5.882525098720165e-24,2.634214820833843e-23,0.48710212277908305,0.30005643487782563,0.3105590607416802,0.41732061754988997,3.4431570491874006,1.4465651391936096,1.1435598347623408,4.94098616049091,106.4788006656774,38.38549101253787,36.76184241516688,150.3871092993844,182.75382600198736,23.38114145133099,36.666856141689436,210.45198082732037,1.1350338706320193,2.228878034758633,1.5768639473067312,0.44019339241717326,72.39990234375,1.0,-0.004
72.39990234375,48,7,2,-1.2250707485998524,25.406402628011026,7.444137600930173,8.15260036142978,7:45:10.842796,0.01980595000145627,0.014541598419230278,0.004679408879849573,0.01679890495095349,3.3237779223464194e-23,1.0262456910688533e-23,1.2364850751096756e-23,4.089825205942327e-23,0.3390515121191279,0.3312358650589442,0.008138835466156513,0.33414630851828553,4.463209908891859,0.0008845692699015473,0.598030737261753,4.463752749987144,157.86452088023685,8.175140215775315,59.78393537077122,166.66987950769612,209.88824219113246,4.2986978200098065,11.71455276826103,215.32559212884465,3.978277980268309,0.3882540947484103,0.8828197642455105,4.252315663602655,72.39990234375,1.0,-0.004
72.39990234375,24,5,2,-0.5007233817239516,25.345550225447113,8.321912509431256,9.150146691911178,7:04:07.496109,0.03601730297398943,0.016471975216273776,0.013346273604993127,0.03165150018090465,2.9642042172170353e-23,8.495851500325931e-24,6.427117096275649e-24,3.6484457914831535e-23,0.2778086265206444,0.024427791893340933,0.03283661244119809,0.27670584317638236,2.340356321993964,0.0019963905509907676,0.0010152656629580648,2.3402766522251186,102.59741539635509,2.241144489558863,2.721963692244884,103.35998881403512,131.32021670901102,4.47820551289297,3.4296702221155186,127.96296635385535,0.28406448807519824,0.33305057746177924,0.33358744502246257,0.37931377059166116,72.39990234375,1.0,-0.004
