duration,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
58.0,-3.202347810290654,18.168102295428827,3.7917251489147783,8.716502303943624,16906.587206,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.06988258923437018,0.3051464664723891,0.04432579854119362,0.01880065350438059,6.2197381683191626e-24,1.0867834017970519e-23,4.7534334264498115e-24,3.831090238687536e-23,0.41061985272825235,0.38917520976876535,0.3184978407224506,0.08954359036723618,4.532829453952694,1.1049678095400175,1.8494725771838985,4.981464651157625,114.41773046449477,42.13349986347474,37.00332914921543,117.58326586793356,210.4342400855606,45.82316124910574,38.38701077614081,177.57062814676527,0.7928003800205841,2.544924341551171,1.4382141931363601,-0.5633959074898729,58.0,1.0,0.0024500000000000004
