duration,indexlh,indexl,indexh,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
58.0,98,5,-2,-3.603662155949775,15.333563909032042,1.924087587659015,7.77520000482451,18565.767817,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.07749351440518222,1.3940568582212685,0.05198343248009723,1.594488566118467,2.833024970227417e-24,4.626316119150055e-24,1.730288604740535e-24,3.187219075824079e-24,0.49290178975717475,0.32200947656905515,0.3272259801994004,0.19894026489633015,4.56027322180696,1.1763535333259219,1.877186649460755,4.6414672879749395,123.71430744782768,62.94174923958644,49.308760605355914,192.72423277852783,229.4613496965902,30.50648595765344,58.983308747929556,251.92759553889033,1.9610961229473458,2.1845402261063036,2.4582285298194497,3.967576534070351,58.0,1.0,0.0024500000000000004
58.0,254,8,-2,-3.5983245073163803,14.392358343789665,2.4781150379297046,6.633393233838535,24107.7512,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.06595951487855295,0.4145456519375054,0.04100804431143058,0.41921176276734723,4.043442179493454e-24,4.4891404315803296e-24,2.8497446544384724e-24,5.1616446342301585e-24,0.5304773667589316,0.2881977539224426,0.34348993209432244,0.6931149105396934,4.423135508770195,1.4525274224978801,1.793277784060236,5.430369337617549,113.76509473511382,49.89618176440689,42.42529302642373,122.06187904507937,217.15565848468296,39.7439028373025,49.99564444424249,206.6977299502311,1.8040674928136706,2.1681359545156664,2.2539833801883997,4.575453182140421,58.0,1.0,0.0024500000000000004
58.0,139,6,3,-3.31190147151015,19.772438555311723,3.6935812184013797,8.222297957888665,24252.805041,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.05130275770958491,0.10300930459777417,0.025506153656743566,0.04917069576918302,6.5855676761677225e-24,1.1509210012573105e-23,4.950760175522129e-24,2.070020364120756e-23,0.45515290560245514,0.3839197873678242,0.26778587462137404,0.1968099906410917,4.249519411524693,1.4394461287903493,1.453198421463466,3.5580902631428,108.4517096062498,55.794829733424365,34.67942045791503,86.85197359726018,215.22982510878242,43.324704575082336,66.00001444167839,149.59441949992993,2.0200603223967177,1.70071824105499,2.5965434709914716,2.1414350600613474,58.0,1.0,0.0024500000000000004
58.0,315,9,5,-2.56677714897381,23.764890148071707,8.558781485192638,10.681512955121466,24310.426293,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.06153057994760624,0.04096086575392214,0.022701697186803704,0.0680560424005001,1.1196025344943538e-23,3.3511434753697774e-24,7.994322578171679e-24,1.3434750957294085e-23,0.6450942391225334,0.04955437362857806,0.2121985655036659,0.6492205317515196,2.5988727672876806,1.7644213497137073,0.0006351547532106316,2.598662755374623,125.45797505373683,30.96461707494943,33.585787398413316,121.67992517915299,221.69086519446373,21.161627589826537,11.321768291905443,218.6678892263024,0.8802891010992515,0.9562239600254945,0.5625080521158449,0.8735148369604682,58.0,1.0,0.0024500000000000004
58.0,530,-1,12,-3.5226446135195943,18.736724093295113,3.1919224744498376,8.404545184645528,24738.98602,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.07188384703653783,0.21157497310191925,0.045623215759268386,0.13320012424775363,4.9116239326249236e-24,6.774015506820505e-24,3.8347466365117215e-24,1.2550137362318153e-23,0.39035368005706716,0.4154376014022193,0.2134695994430992,0.31805439423474946,4.625147150681733,1.4091979013135543,1.9253425913375324,5.213642301318715,130.4704470992499,49.73681877033425,53.87834012408537,183.30433944654666,232.19410923633876,25.556840874528632,59.55085366152406,236.67638356797508,1.6955501117063367,1.6739018242015657,1.8620538766600856,1.8070270411916596,58.0,1.0,0.0024500000000000004
58.0,26,-1,3,-3.694422541312802,16.843984710804023,2.408874683009646,8.0382674487669,25138.0644,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.04726017601489281,0.14573805488157265,0.02443072231430373,0.020107056482937244,4.702838981527402e-24,9.251971642501359e-24,3.571131182020727e-24,3.495251073226227e-23,0.4543259402895,0.33120592224203393,0.3025787997439724,0.16127553661520433,4.634100281425123,1.5010841318257633,1.9020473708902377,6.132090403837156,114.66171367019436,53.397920329328485,42.99167708123275,131.4454492992487,218.70248526161083,39.65053684540891,47.50078391122173,202.1595396119407,1.911468792701804,1.8295859496639357,2.176196637892408,1.9732967223239868,58.0,1.0,0.0024500000000000004
58.0,364,-2,10,-3.4438892332961086,19.83203995417636,3.9107886619128265,8.539928011387863,25785.805447,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.09832949861429487,0.20020489278798215,0.07134360376431186,0.14152050575865469,5.441929760700562e-24,5.1517237828030704e-24,3.981446367485413e-24,1.234926487663821e-23,0.5891295960483812,0.3301845723860012,0.391618170725008,0.9323624418770107,4.892944169381154,1.1125821399301747,2.105179439833628,5.968413355958507,126.60770283892018,47.978775777783795,50.99031140889399,173.50340191816179,225.67002868240186,27.433760540227382,52.32282716527229,248.02112294784902,2.2167005080782833,1.3127046587015556,2.5389980449971827,2.334206026797239,58.0,1.0,0.0024500000000000004
58.0,477,11,4,-3.280301547230827,18.784015765057212,4.063862624887474,8.867390829096031,25880.979636,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.042877648929634915,0.08671847092190577,0.01973094721288908,0.030787469238600887,8.441106346079354e-24,1.1457036702619193e-23,6.565132257073344e-24,2.2959970228641887e-23,0.5803936236555947,0.178953478635705,0.37644631785195803,0.7115443790820819,4.856761863222649,0.791583500854605,1.8812125187492854,4.856700504029506,109.02427515021348,43.204521593624676,35.44028068391722,96.1470116247239,213.9722785222906,35.446021711951374,37.38475250539804,197.85928877924601,1.132120909619701,1.9133765195389558,1.5337111329506892,0.8229942324177806,58.0,1.0,0.0024500000000000004
58.0,82,-1,5,-3.2079425748046257,19.28570580358928,6.197637144061155,8.795049219141626,26176.755847,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.21312280038662998,0.2809800494331368,0.18338978788643182,0.23135508211481506,4.699424657870265e-24,2.6327562793112698e-24,3.1792235904885693e-24,6.643570429100368e-24,0.5116956910221233,0.26231639850473043,0.3036568329453027,0.572188746976925,3.004705163289902,2.3656022642489845,0.44656516130516666,2.5600211018929526,159.09263990548772,48.96727747150328,73.1349423734038,206.86318635039632,247.85906155183164,18.066456590993766,55.94309152232884,270.879759467264,0.36249911249291644,2.831455689921275,0.7965442776643855,0.2313369435192949,58.0,1.0,0.0024500000000000004
58.0,471,11,7,-3.627913986135956,15.704772939707556,2.8139169372347914,7.70439997575784,26377.227495,1,1,"[60.0, 180.0]","[60.0, 180.0]",0.05839241009666214,0.18968518016110247,0.03374620028573043,0.017925623380794623,4.7948005198150696e-24,6.883301107740287e-24,3.6572189975482806e-24,3.4258662182625873e-23,0.5070188996354382,0.341339224610937,0.3517264886964317,0.6654610186229826,4.37492885891746,1.806579730608342,1.821836172760475,6.448447781991201,112.13538315714234,49.82354748327069,39.92120057195261,162.79634718967742,216.7490770456239,38.77628434088322,47.5005920285179,232.91281313769207,1.5862032276334537,2.1504444554096054,1.9508817295263956,3.95310801074136,58.0,1.0,0.0024500000000000004
