duration,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
114.39990234375,-2.0872273344003407,16.949189541859024,17.017054211474814,22.833709650170213,24820.612734,1,2,"[60.0, 120.0, 180.0, 73.9, 122.2, 170.5, 196.1, 244.4]","[60.0, 120.0, 180.0, 128.0, 160.0, 192.0, 256.0, 64.0]",1.0720963181699148,1.4031534513985535,0.9992093435108536,0.76884410868453,1.490471415719293e-23,6.0698771418814564e-24,5.538699225223801e-24,2.0678114791805344e-23,0.4453470802671515,0.3644738489379989,0.2781543029239424,0.21210478712809186,4.316447151388774,0.9100767584943927,0.8680060847287936,4.510882624722811,110.32317197675292,46.58630323476248,48.45449424175609,128.54640602823588,223.26306034056543,38.03379328468,32.289413720694654,272.36680928484384,2.8720946167797834,1.115156421069556,3.5527476776502085,3.758250822438538,114.39990234375,1.0,0.006900000000000001
