duration,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
57.199951171875,-3.0098541852648704,21.15607455887082,4.761600600813333,8.477225359370655,22624.991548,2,2,"[60.0, 120.0, 180.0, 73.9, 196.1, 244.4, 122.2]","[60.0, 120.0, 180.0, 256.0, 64.0]",0.03495559786441271,0.08420490461698765,0.014439326491007407,0.018567114309762857,2.3883386375677466e-23,2.988784969695806e-23,1.8444557554490598e-23,5.984946030362982e-23,0.446228425049656,0.4848194637520922,0.4414713892954916,0.003374068043587405,4.563440559505409,0.8122877097904242,1.5131905918464548,5.332688811211613,108.086175447756,33.409479438386114,40.97826167196527,74.3802769322338,212.71756646045503,38.98058527549756,41.021282156084,209.03448996811477,0.7276819957550145,2.5305495339409787,1.182134006681626,0.2857640963531809,57.199951171875,1.0,0.006900000000000001
