duration,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,total_croptimel,total_croptimeh,notchlist_l,notchlist_h,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
57.199951171875,-2.2167673011123585,21.222381041501016,8.125694487263598,12.655309205362272,17392.390805,2,2,"[60.0, 120.0, 180.0, 73.9, 196.1, 244.4, 122.2]","[60.0, 120.0, 180.0, 256.0, 64.0]",0.08141670292134223,0.5719756781377272,0.049786802660624255,0.04685710225242192,2.4321316413127918e-23,1.8896228707458673e-23,1.6899341730538156e-23,4.5298367397833554e-23,0.6004674613423755,0.38669218410239037,0.4399305219169327,0.9883288890898847,4.001311250596607,2.0001189575811003,0.7220280968488315,4.000973957889961,103.52971722766176,52.13372784867323,38.8999787124138,51.52267860693908,220.00631955315183,39.19974055660859,50.500961479588966,212.5192969163182,1.6584402104716989,1.3635453518885128,1.8062139051305408,1.813174689626686,57.199951171875,1.0,0.006900000000000001
