duration,indexlh,indexl,indexh,logB,maxloglikelihood,SNR_comb_median,SNR_comb_global,run_time,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,res_phase0_median,res_phase0_plus,res_phase0_minus,res_phase0_global,res_amplitude_median,res_dt_median,duration_median
57.199951171875,26,1,6,-2.7493196935468043,21.125671500107938,6.082290187040273,9.349389911272075,6:27:32.776694,0.06573111585076202,0.1916095611701426,0.03935788342797852,0.018384919992578568,2.5586188862698626e-23,2.909054169460316e-23,2.0496778529331174e-23,1.0367215247160878e-22,0.3492939843397392,0.4001941167556334,0.18818211285405873,0.42836586936199555,5.098507556346476,1.4712604880801274,2.210887508253742,5.383241996825437,92.84285587254806,55.777921490881624,32.71742053409162,151.1059374876877,191.00580446471628,54.6751153123372,52.24593629035826,205.89043592539227,1.451703812088882,2.4339983969982266,2.1092034217152205,0.6752513027923466,57.199951171875,1.0,0.006900000000000001
57.199951171875,48,7,2,-1.0926363027044848,23.55118309077871,10.872879611089639,10.754577779399058,5:57:45.700696,0.07750741932476028,0.07177116044815134,0.04460173979291244,0.033834162471833705,4.195473938542814e-23,1.4811327378780918e-23,1.368134169358277e-23,6.277619723486692e-23,0.7699061825909492,0.21939655972849992,0.7017937353364594,0.06991486769997403,4.254767499578431,1.7463013625469852,0.25450307952720763,4.256560143152784,113.77740710557411,12.62201778731793,17.896271721381453,127.76551866620183,196.62489831757028,29.668724822674932,15.466193361593355,203.993250417536,3.4683876699653586,0.8126568277493247,3.5331133380426727,3.3886469876270873,57.199951171875,1.0,0.006900000000000001
57.199951171875,2,1,2,-1.0623862751324966,24.85716619254542,8.88407516049263,11.790015232035138,6:20:26.410928,0.052565012319519946,0.05163170665898921,0.025931142351721198,0.09000629448812122,5.464957733585658e-23,2.0669643604323587e-23,1.809705097211635e-23,6.467291273819262e-23,0.19573931174920234,0.48821585071494,0.07995832479143661,0.1896576380880922,3.966208369422751,0.49781153439476,1.3009104351473306,2.6559485334578166,80.83420200223927,23.05790375361356,13.33340845144265,102.93679666814947,134.2899673667691,48.85087960859113,4.864837623230898,130.52635710381546,0.26799421380410393,1.5999308893162363,0.7338408160859057,-1.5376737000254308,57.199951171875,1.0,0.006900000000000001
57.199951171875,15,4,2,-1.6926507899948038,24.64563191477591,9.744244780341514,9.72257063540903,5:58:48.297636,0.0583631849337372,0.09874404034153199,0.034639547756039606,0.019291199195712115,4.235059389599947e-23,3.3804870459077055e-23,2.2526437064317278e-23,9.600389208286465e-23,0.42580606007970473,0.5608014459389516,0.3954449488571393,0.42801618551526965,3.998790484386574,0.5837682859133579,0.5789776377649853,3.4198597209882244,98.81095692755406,12.767813170058261,15.234113172535245,101.83424169138505,179.98894198136068,42.621195958748615,35.0704241885193,146.48801996775381,1.945289331281388,1.2663137114449299,1.9774469059502229,1.5552644693426867,57.199951171875,1.0,0.006900000000000001
57.199951171875,37,1,7,-2.1703375760204766,21.507997721552215,10.513527921491878,14.73837987918984,6:15:45.535604,0.08603461820775862,0.1119005039805297,0.055433288808314746,0.09268839672641499,2.753479577834448e-23,1.5689808501577622e-23,1.6486860122607248e-23,2.79954083780878e-23,0.37604493942765777,0.5861441135265899,0.3630533203559073,0.0033674604668708363,3.717369676897787,2.1718650311487626,1.051479764585983,2.666546318163641,96.11186550769523,72.21200382932503,24.338466823377672,77.25672390443093,234.94790344734997,27.373095639706833,50.84608902505627,256.7461421692192,3.1603583646054405,0.7863364552603285,1.8657921048443153,3.9720781481235727,57.199951171875,1.0,0.006900000000000001
57.199951171875,27,2,6,-2.0074082940845472,23.94472235410159,10.018504757373082,9.770835496693488,5:44:06.896766,0.05179961373240846,0.12090906224196324,0.027678452143640658,0.02726839672380889,4.648364614607824e-23,2.546476757595263e-23,3.177637068371098e-23,8.259962558493065e-23,0.7005723948665491,0.11587628746316814,0.2578638355925641,0.7300139260838764,4.041377091217566,0.6385280814388903,0.4159826665386248,3.6256255074200476,90.88810679892262,122.15611860402058,26.82652684274653,224.52957521527338,171.9523232451612,89.67642985712189,36.876859195345645,261.0455631018821,2.0279349575621466,1.0037136423638544,3.020324861782517,-1.1030568800499028,57.199951171875,1.0,0.006900000000000001
57.199951171875,4,2,1,2.9639768976201983,30.90319549627779,10.774988608376988,11.547625975160372,5:29:23.679704,0.031110159997738328,0.018734726705213076,0.010099645539986903,0.022243046644522,6.706263235962033e-23,1.7030259226131498e-23,1.3778684839433105e-23,8.661180804675459e-23,0.004039311840089588,0.9928102441447265,0.002644126344052653,0.003210246998020748,3.9996395725762026,0.00033892319006634253,0.0003531822998552592,3.9995394182731623,108.85997131523493,2.3702332764615477,18.020035025606333,111.6500182159654,182.31109023696405,2.1766385181673513,1.7314764828156513,182.23110485603004,-0.6642189929564078,0.4092526175011027,0.3952051648778786,-0.5658473911527764,57.199951171875,1.0,0.006900000000000001
57.199951171875,49,7,1,-2.201490685225859,21.268883228974246,9.379450236974415,11.867630031963664,6:39:02.525970,0.0751541801844395,0.10868569288307117,0.04467772982964523,0.02632516772232166,3.448163030969269e-23,1.520029084103413e-23,2.3422878646235495e-23,5.326493779193066e-23,0.4181926170075774,0.368080846395543,0.2160984586981604,0.9997274152826067,5.368031067914423,0.8145658987697528,1.4801020046488969,3.999989910798493,108.22289825462192,51.12086707948353,37.68364976847978,109.65136366638316,220.01611016564837,42.1382004075368,53.01915729060548,260.2332055284301,2.2322669045488617,1.7723063559907821,3.259849571049976,2.1814162457573865,57.199951171875,1.0,0.006900000000000001
57.199951171875,16,4,1,-2.4181805627909254,21.316709168258328,7.332268607421577,9.721313516300526,6:25:03.760511,0.04565460199691256,0.11934767168228794,0.0224209011974239,0.021689720590655694,3.7479109424502434e-23,2.732825424875943e-23,2.8577574840001724e-23,9.603608695075259e-23,0.5342835626143317,0.2469596461370298,0.40140097889827164,0.5332268627088372,5.366570600488615,0.8586481325137223,1.6853481893924167,5.367681696599639,118.18705260197994,37.169889533634674,45.82087151162004,142.903237495692,211.34826106275574,45.33040735204662,46.2434259179679,199.7882142615497,0.23648953331168143,2.18369080176066,1.0822988507158606,0.3711448165945801,57.199951171875,1.0,0.006900000000000001
57.199951171875,38,2,7,-1.5000603922229343,21.875351912622087,12.38573611149828,15.738571761253288,5:31:44.920182,0.11607218568378987,0.15245903494437518,0.07140308845290176,0.16164527137000895,2.924888667881083e-23,1.7322083340606305e-23,9.69993993481707e-24,2.8680401993933346e-23,0.8387472101142175,0.15497016276231756,0.8284271813647768,0.9903713611500604,4.000802501827291,0.9642563350066693,0.0024146161787585996,4.000863677914202,95.7224212477652,23.40213732417341,20.16003424494481,94.51560213391511,231.63534912175606,31.60862695567829,65.43438107632812,255.98217563431936,2.257590746972332,0.9430527391780736,1.0901274128009597,2.4651915864380145,57.199951171875,1.0,0.006900000000000001
